0042,2009/07/15,1.0,100.03
0042,2009/08/15,1.0,100.10
0042,2009/09/15,0.9,100.15
0045,2009/09/20,0.8,100.14
0045,2009/09/20,0.6,100.09
0045,2009/09/20,0.7,100.12
0042,2009/10/15,0.9,100.21
0042,2009/11/15,0.8,100.23
0042,2009/12/15,0.8,100.28
0045,2009/12/20,0.6,100.20
0045,2009/12/20,0.5,100.15
0042,2010/01/15,0.7,100.28
0042,2010/02/15,0.5,100.20
0042,2010/03/15,0.6,100.30
0045,2010/03/20,0.7,100.38
0045,2010/03/20,0.6,100.30
0045,2010/03/20,0.5,100.23
0042,2010/04/15,0.6,100.33
0042,2010/05/15,0.7,100.45
0042,2010/06/15,0.9,100.68
0045,2010/06/20,0.5,100.31
0045,2010/06/20,0.7,100.50
0042,2010/07/15,0.9,100.74
0042,2010/08/15,0.8,100.68
0042,2010/09/15,0.7,100.59
0045,2010/09/20,0.6,100.48
0045,2010/09/20,0.8,100.73
0045,2010/09/20,1.0,100.97
0042,2010/10/15,0.8,100.75
0042,2010/11/15,0.6,100.51
0042,2010/12/15,0.6,100.53
0045,2010/12/20,0.8,100.83
0045,2010/12/20,1.0,101.12
0042,2011/01/15,0.5,100.39
0042,2011/02/15,0.4,100.23
0042,2011/03/15,0.4,100.22
0045,2011/03/20,1.1,101.41
0045,2011/03/20,1.4,101.92
0045,2011/03/20,1.5,102.10
0042,2011/04/15,0.4,100.21
0042,2011/05/15,0.4,100.20
0042,2011/06/15,0.4,100.20
0045,2011/06/20,1.4,102.16
0045,2011/06/20,1.5,102.35
0045,2011/06/20,1.3,101.96
0042,2011/07/15,0.3,99.97
0045,2011/09/20,1.2,101.93
0045,2011/12/20,1.2,102.05
0045,2011/12/20,1.3,102.29
0045,2012/03/20,1.2,102.18
0045,2012/06/20,1.5,103.15
0045,2012/06/20,1.4,102.86
0045,2012/09/20,1.1,101.99
0045,2012/09/20,1.3,102.63
0045,2012/12/20,1.1,102.05
0045,2012/12/20,0.9,101.35
0045,2013/03/20,0.8,100.95
0045,2013/03/20,1.3,102.79
0045,2013/06/20,1.5,103.62
0045,2013/06/20,1.3,102.84
0045,2013/06/20,1.0,101.65
0045,2013/09/20,1.1,102.03
0045,2013/09/20,1.2,102.45
0045,2013/09/20,1.0,101.62
0045,2013/12/20,0.9,101.13
0045,2013/12/20,0.7,100.23
0045,2013/12/20,0.8,100.69
0045,2014/03/20,0.8,100.54
0045,2014/03/20,0.9,101.00
0045,2014/06/20,0.9,100.88
0067,2009/09/21,1.8,100.37
0067,2009/09/21,1.9,100.39
0067,2009/12/21,1.7,100.73
0067,2009/12/21,1.8,100.77
0067,2009/12/21,1.9,100.82
0067,2010/03/22,1.8,101.18
0067,2010/03/22,1.7,101.10
0067,2010/06/21,1.9,101.67
0067,2010/06/21,1.8,101.57
0067,2010/09/20,1.7,101.83
0067,2010/09/20,1.8,101.95
0067,2010/12/20,1.9,102.45
0067,2010/12/20,1.8,102.30
0067,2011/03/21,1.6,102.26
0067,2011/03/21,1.5,102.09
0067,2011/03/21,1.4,101.92
0067,2011/03/21,1.1,101.41
0067,2011/06/20,1.3,101.96
0067,2011/06/20,1.2,101.77
0067,2011/06/20,1.4,102.16
0067,2011/09/20,1.4,102.35
0067,2011/12/20,1.4,102.55
0067,2011/12/20,1.5,102.80
0067,2012/03/20,1.5,102.99
0067,2012/03/20,1.4,102.73
0067,2012/06/20,1.4,102.86
0067,2012/06/20,1.3,102.56
0067,2012/09/20,1.3,102.64
0067,2012/09/20,1.2,102.33
0067,2012/09/20,1.1,102.03
0067,2012/12/20,1.0,101.70
0067,2012/12/20,0.9,101.36
0067,2012/12/20,0.8,101.02
0067,2013/03/20,0.8,100.98
0067,2013/03/20,0.7,100.61
0067,2013/03/20,0.6,100.25
0067,2013/06/20,0.5,99.70
0067,2013/06/20,0.9,101.27
0067,2013/06/20,1.0,101.65
0067,2013/09/20,1.6,104.14
0067,2013/09/20,1.4,103.29
0067,2013/09/20,1.5,103.72
0067,2013/12/20,1.4,103.32
0067,2013/12/20,1.3,102.89
0067,2014/03/20,1.3,102.84
0067,2014/03/20,1.5,103.77
0067,2014/06/20,1.6,104.27
0067,2014/06/20,1.8,105.26
0067,2014/06/20,1.9,105.75
0067,2014/09/20,1.6,104.33
0067,2014/09/20,1.5,103.80
0067,2014/12/20,1.5,103.83
0067,2014/12/20,1.4,103.31
0067,2014/12/20,1.3,102.79
0067,2015/03/20,1.5,103.88
0067,2015/03/20,1.3,102.74
0067,2015/06/20,1.3,102.73
0067,2015/06/20,1.2,102.14
0067,2015/09/20,1.4,103.28
0067,2015/09/20,1.5,103.90
0067,2015/12/20,1.5,103.89
0067,2015/12/20,1.4,103.27
0067,2015/12/20,1.6,104.53
0067,2016/03/20,1.6,104.46
0067,2016/03/20,1.8,105.79
0067,2016/03/20,2.0,107.07
0067,2016/06/20,1.9,106.42
0067,2016/06/20,2.0,107.11
0067,2016/09/20,1.7,104.98
0067,2016/09/20,1.8,105.71
0067,2016/12/20,1.7,104.83
0067,2017/03/20,1.7,104.69
0067,2017/06/20,1.8,105.31
0067,2017/06/20,1.9,106.10
0067,2017/09/20,1.7,104.37
0067,2017/12/20,1.5,102.62
0067,2018/03/20,1.4,101.61
0067,2018/03/20,1.3,100.78
0067,2018/03/20,1.7,104.11
0067,2018/06/20,1.8,104.77
0067,2018/06/20,1.7,103.92
0067,2018/06/20,1.5,102.22
0067,2018/09/20,1.5,101.98
0067,2018/12/20,1.4,100.85
0067,2018/12/20,1.3,99.96
0067,2019/03/20,1.3,99.68
0067,2019/03/20,1.5,101.54
0067,2019/06/20,1.5,101.31
0037,2019/06/20,求求求,求求求
0069,2009/09/21,5.0,101.09
0069,2010/09/20,6.8,108.06
0069,2011/03/21,7.3,112.07
0069,2011/03/21,6.7,111.03
0069,2011/09/20,6.8,114.35
0069,2011/09/20,6.6,113.91
0069,2012/03/20,6.3,116.00
0069,2012/09/20,5.9,117.28
0069,2012/09/20,5.6,116.29
0069,2013/03/20,5.7,118.98
0069,2013/03/20,5.3,117.54
0069,2013/09/20,5.5,120.23
0069,2014/03/20,4.7,118.53
0069,2014/03/20,4.1,115.71
0069,2014/09/22,4.5,118.91
0069,2014/09/22,5.0,121.50
0069,2015/03/20,5.0,123.21
0069,2015/09/21,4.2,120.09
0069,2015/09/21,3.7,116.99
0069,2016/03/21,3.5,116.77
0069,2016/03/21,3.7,118.08
0069,2016/09/20,3.8,119.48
0069,2017/03/20,3.5,117.88
0069,2017/03/20,3.3,116.40
0069,2017/09/20,3.0,114.45
0069,2017/09/20,3.1,115.29
0069,2018/03/20,2.7,112.30
0069,2018/03/20,2.6,111.50
0069,2018/09/20,2.3,108.93
0069,2019/03/20,1.5,101.69
0069,2019/03/20,2.6,111.56
0069,2019/09/20,2.9,114.59
0069,2020/03/20,2.5,110.81
0069,2020/03/20,2.4,109.81
0069,2020/06/22,2.2,107.64
0069,2020/09/21,2.2,107.52
0069,2020/12/21,2.5,110.57
0069,2021/03/22,2.1,106.16
0069,2021/03/22,1.9,103.90
0069,2021/06/21,2.0,104.92
0069,2021/09/21,2.1,105.88
0069,2021/12/20,2.1,105.66
0069,2021/12/20,2.2,106.86
0069,2022/03/21,2.0,104.40
0069,2022/06/20,2.0,104.15
0069,2022/06/20,1.9,102.96
0069,2022/09/20,1.9,102.73
0069,2022/12/20,1.7,100.12
0069,2022/12/20,1.4,96.40
0069,2023/03/20,1.0,91.25
0069,2023/06/20,0.8,88.25
0069,2023/06/20,1.8,100.96
